headline,summary,content,url,image_url,published_date,source_name,market
"Wall Street Today: Dow, Nasdaq, S&P 500 open flat as investors focus on China tariff deadline; Nvidia down 1.3%","Wall Street Today: Dow Jones, Nasdaq Composite, and the S&P 500 opened flat on 11 August 2025, as US market investors shifted their focus to the Trump tariffs' deadline on China. Chipmaking stocks took an initial drop after the opening bell on Monday's market.","Wall Street Today: The US benchmark indices like the Dow Jones, Nasdaq Composite, and the S&P 500 opened flat on Monday, 11 August 2025, as US market investors shifted their focus to the Trump tariffs' deadline on China.
The US and China are expected... [3447 chars]",https://www.livemint.com/market/stock-market-news/wall-street-today-dow-nasdaq-s-p-500-open-flat-as-investors-focus-on-tariff-deadline-on-china-nvidia-down-13-11754920668725.html,https://www.livemint.com/lm-img/img/2025/08/11/1600x900/USA-MARKETS-DIVERGENCE--COLUMN--0_1754494960623_1754494972604_1754921161503.JPG,2025-08-11 19:36:52+00:00,Livemint,SP500
"America’s massive ‘money illusion’ is setting the S&P 500 up for a correction as stagflation takes hold, top analysts say","With the American consumer running out of breath amid an economic slowdown in the second half of 2025, Stifel sees a selloff of 10% or more in the S&P 500.",A question looms over Wall Street as it digests the stock market highs in the dog days of summer 2025: Is this another version of the dotcom bubble? Apollo’s Torsten Slok has already calculated that the top 10 S&P 500 companies today are more overval... [4975 chars],https://fortune.com/2025/08/11/sp-500-correction-bubble-markets-inflation-stagflation-recession-stifel/,"https://fortune.com/img-assets/wp-content/uploads/2025/08/GettyImages-2228867077-e1754923145469.jpg?resize=1200,600",2025-08-11 17:57:00+00:00,Fortune,SP500
"Citigroup, UBS lift S&P 500 year-end targets echoing Wall Street peers",Firms point to receding policy risks and resilient corporate earnings,"Citigroup and UBS Global Research became the latest Wall Street brokerages to raise their year-end targets for the S&P 500 index, pointing to receding policy risks and resilient corporate earnings.
Citi bumped the benchmark index’s target to 6,600 fr... [1676 chars]",https://www.theglobeandmail.com/investing/article-citigroup-ubs-lift-sp-500-year-end-targets-echoing-wall-street-peers/,https://www.theglobeandmail.com/resizer/v2/JRTYOWAZS5FORMEHH5YZ43HM2U.jpg?auth=4141ff3bc9e53794edceced3b5a673141cddf52980189be410e8b7b6da8845bd&width=1200&height=800&quality=80&smart=true,2025-08-11 14:49:38+00:00,The Globe and Mail,SP500
More Wall Street brokerages lift S&P 500 targets,"Citigroup and UBS Global Research became the latest Wall Street brokerages to raise their year-end targets for the S&P 500 index, pointing to receding policy risks and resilient corporate earnings.","A trader looks over his cell phone outside the New York Stock Exchange, Wednesday, Sept. 14, 2022, in the financial district of Manhattan in New York. (AP Photo/Mary Altaffer, File)
Citigroup and UBS Global Research became the latest Wall Street brok... [1767 chars]",https://www.cp24.com/news/money/2025/08/11/citigroup-ubs-lift-sp-500-year-end-targets-echoing-wall-street-peers/,https://www.cp24.com/resizer/v2/B2DEDSMETEHGXH7F7MXAB7ARQI.jpg?smart=true&auth=1a7149297b49742f20d9ffd3993a26e98914f4bb83cfea27fa5b7273e2adbb7a&width=1200&height=630,2025-08-11 14:32:48+00:00,CP24 Toronto,SP500
"Citigroup, UBS lift S&P 500 year-end targets echoing Wall Street peers","Citigroup and UBS Global Research became the latest Wall Street brokerages to raise their year-end targets for the S&P 500 index, pointing to receding policy risks and resilient corporate earnings.
Citi bumped the benchmark index's target to 6,600 from 6,300 and UBS to 6,100 from 5,500, implying an upside of 3.2% and a downside of 4.7% respectively to the index's last close.","The Citigroup Inc (Citi) logo is seen at the SIBOS banking and financial conference in Toronto, Ontario, Canada October 19, 2017. Picture taken October 19, 2017. REUTERS/Chris Helgren/File Photo Purchase Licensing Rights , opens new tab
Item 1 of 2 T... [2125 chars]",https://www.reuters.com/business/citigroup-ubs-lift-sp-500-year-end-targets-echoing-wall-street-peers-2025-08-11/,https://www.reuters.com/resizer/v2/ELSENGFF4NPBVHQLML3CNAYMW4.jpg?auth=8761147b6a121b44f514b57a61bfe912d90c375a940d6bf443385320a3731f42&height=1005&width=1920&quality=80&smart=true,2025-08-11 14:24:37+00:00,Reuters,SP500
"Lucros fortes, menos impostos: Citigroup eleva projeção para o S&P 500",Estratégistas do banco apontam que cortes de impostos devem compensar impacto das tarifas sobre empresas dos EUA; XP destaca setor financeiro,"Estratégistas do banco apontam que cortes de impostos devem compensar impacto das tarifas sobre empresas dos EUA; XP destaca setor financeiro
Publicidade
O Citigroup elevou sua projeção para o S&P 500 neste ano, citando resultados corporativos acima ... [2284 chars]",https://www.infomoney.com.br/mercados/lucros-fortes-menos-impostos-citigroup-eleva-projecao-para-o-sp-500/,https://www.infomoney.com.br/wp-content/uploads/2025/08/2025-07-30T142241Z_874570014_RC2KAFAOFS4N_RTRMADP_3_STOCKS-USA-WELLS-FARGO.jpg?quality=70,2025-08-11 14:15:43+00:00,InfoMoney,SP500
Stocks largely flat as Citi raises S&P 500 target,Stocks show steadiness as Citigroup raises th S&P 500 target for 2025,"Stocks saw an upbeat opening on Monday, with markets showing further resilience amid a fresh forecast for the S&P 500 by strategists at Citigroup.
Summary Stocks were mixed on Monday, with major indices hovering near the flatline as investors targete... [2203 chars]",https://crypto.news/stocks-largely-flat-as-citi-raises-sp-500-target/,https://crypto.news/app/uploads/2023/12/crypto-news-Wall-street-without-Bull-option02.webp,2025-08-11 14:01:57+00:00,Crypto News,SP500
Wall Street holds steady near its records,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago.,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago. The Dow Jones I... [4255 chars],https://www.guelphtoday.com/national-business/wall-street-holds-steady-near-its-records-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 13:41:29+00:00,GuelphToday,SP500
Wall Street holds steady near its records,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago.,"NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago.
NEW YORK (AP) —... [4490 chars]",https://www.vancouverisawesome.com/national-business/wall-street-holds-steady-near-its-records-11058809,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 13:41:29+00:00,Vancouver Is Awesome,SP500
Wall Street holds steady near its records,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago.,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago. The Dow Jones I... [4255 chars],https://www.bradfordtoday.ca/national-business/wall-street-holds-steady-near-its-records-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 13:41:29+00:00,BradfordToday,SP500
Wall Street holds steady near its records,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago.,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago. The Dow Jones I... [4255 chars],https://www.baytoday.ca/business/wall-street-holds-steady-near-its-records-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 13:41:29+00:00,BayToday,SP500
Wall Street holds steady near its records,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago.,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago. The Dow Jones I... [4255 chars],https://www.sootoday.com/national-business/wall-street-holds-steady-near-its-records-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 13:41:29+00:00,SooToday,SP500
Wall Street holds steady near its records,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago.,NEW YORK (AP) — U.S. stocks are drifting near their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 was little changed in early trading Monday and flirting with its all-time high set two weeks ago. The Dow Jones I... [4255 chars],https://www.elliotlaketoday.com/national-business/wall-street-holds-steady-near-its-records-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 13:41:29+00:00,ElliotLakeToday.com,SP500
"Citi raises S&P 500 forecast thanks to strong profits, tax bill benefits",Strategists at the bank don't see the stock market’s parade ending anytime soon.,"Citigroup doesn't see the stock market's parade ending anytime soon. The bank raised its year-end S & P 500 target to 6,600 from 6,300. That implies upside of 3.3% from Friday's close. Driving the improved forecast are expected benefits from the tax ... [1712 chars]",https://www.cnbc.com/2025/08/11/citi-raises-sp-500-forecast-thanks-to-strong-profits-tax-bill-benefits.html,https://image.cnbcfm.com/api/v1/image/108181147-1754319394847-gettyimages-2227812603-AFP_68PT93J.jpeg?v=1754917802&w=1920&h=1080,2025-08-11 13:22:38+00:00,CNBC,SP500
"Bitcoin Price Eyes $125k as Citi Boosts S&P 500 forecast, fear and greed jumps",Bitcoin price may be on the cusp of a big move after Citi boosted its S&P 500 Index forecast and fear and greed index rose,"Bitcoin price staged a strong bullish breakout on Sunday and into Monday, flirting with its all-time high. Momentum may continue as the fear and greed index climbs and Citi analysts boost their stock forecast.
Summary Bitcoin price is targeting $125,... [2286 chars]",https://crypto.news/bitcoin-price-eyes-125k-as-citi-boosts-sp-500-forecast-fear-and-greed-jumps/,https://crypto.news/app/uploads/2025/07/crypto-news-Bitcoin-bull-option04.png,2025-08-11 13:19:28+00:00,Crypto News,SP500
"Citigroup Lifts S&P 500 Year-End Target to 6,600","Citigroup Lifts S&P 500 Year-End Target to 6,600","Citigroup raised its year-end target for the S&P 500 index to 6,600, betting on U.S. President Donald Trump's tax and spending bill boosting corporate earnings.
This marks Citigroup’s second upward revision in just two months, and also follows simila... [1188 chars]",https://www.newsmax.com/finance/streettalk/citigroup-s-p-500-6/2025/08/11/id/1221998/,https://www.newsmax.com/CMSPages/GetFile.aspx?guid=27473c81-d293-4ef8-b249-500d9ab9a45a&SiteName=Newsmax,2025-08-11 12:43:47+00:00,Newsmax,SP500
"Stock Market Today: S&P 500, Nasdaq 100 Futures Rise After A Stellar Week: Nvidia, AMD, Western Union In Focus (UPDATED)",U.S. stock futures were fluctuating on Monday after following Friday's advances. Futures of major benchmark indices were mixed.,"U.S. stock futures rose on Monday after following Friday’s advances. Futures of major benchmark indices were higher.
After a strong week on Wall Street, the Nasdaq Composite hit two consecutive records, while the S&P 500 nearly reached a new high on ... [10295 chars]",https://www.benzinga.com/markets/equities/25/08/47025256/stock-market-today-nasdaq-futures-waver-after-2-consecutive-record-closes-nvidia-amd-western-union-stocks-in-focus,https://cdn.benzinga.com/files/images/story/2025/08/11/Wall-Street.jpeg?width=1200&height=800&fit=crop,2025-08-11 12:33:00+00:00,Benzinga,SP500
Citigroup's Bullish S&P 500 Forecast Soars on Tax Relief Optimism,"Citigroup increased its year-end target for the S&P 500 index to 6,600, citing the positive impact of President Trump's tax and spending bill on corporate earnings. This revision follows upgrades from major brokerages. The index's recovery was driven by strong Big Tech earnings and anticipated tax benefits.","Citigroup has raised its year-end projection for the S&P 500 index to 6,600, banking on the economic boost from President Trump's tax and spending reforms to enhance corporate earnings.
This marks the second increase by Citigroup in two months, follo... [607 chars]",https://www.devdiscourse.com/article/business/3537380-citigroups-bullish-sp-500-forecast-soars-on-tax-relief-optimism,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/21_06_2024_00_18_24_0553441.png?width=920&format=jpeg,2025-08-11 12:05:16+00:00,Devdiscourse,SP500
"Citigroup lifts S&P 500 year-end target to 6,600","Citigroup raised its year-end target for the S&P 500 index to 6,600, betting on U.S. President Donald Trump's tax and spending bill boosting corporate earnings.","The Citigroup Inc (Citi) logo is seen at the SIBOS banking and financial conference in Toronto, Ontario, Canada October 19, 2017. Picture taken October 19, 2017. REUTERS/Chris Helgren/File Photo Purchase Licensing Rights , opens new tab
Aug 11 (Reute... [1615 chars]",https://www.reuters.com/business/citigroup-lifts-sp-500-year-end-target-6600-2025-08-11/,https://www.reuters.com/resizer/v2/ELSENGFF4NPBVHQLML3CNAYMW4.jpg?auth=8761147b6a121b44f514b57a61bfe912d90c375a940d6bf443385320a3731f42&height=1005&width=1920&quality=80&smart=true,2025-08-11 12:01:23+00:00,Reuters,SP500
